order_id,review_score,review_text
0e0441786430b7cfcd0d91f822ea4c99,4,"Ainda não testei, mas o produto aparenta ser de boa qualidade e cumpre com as minhas expectativas."
28443792b60e1229531d828dc74087ff,5,Muito bom foi entregue tudo certinho e antes do prazo 
f18578a9083482b2be8c3b35075568c2,5,muito boa a carteira .
c767c6e164464c133c309cd34b800997,5,Gostei do relógio muito lindo mesmo! amo essa marca...
2da3f67af1db377e56dc9a07b969c9aa,3,"So é muitooooo pequeno
"
45e00abea326ffad82887cb48faf12b9,5,O Site da lannister é mto confiável e o produto é exatamente como nas fotos jogo lindo.
8ef805f6b95cf7f7e95c49e91050920a,4,Otimo
4709e1e06850115eafef3681e478ca3d,5,Confiavel
57c81c283a192e74b48c36108ad73101,5,Muito Obrigado
5b622911c1ded56d1c2795034bf78d3e,5,Produto entregue conforme contratado.
d7265f36cbd2814e8be76a4fca48a1d8,5,"Recomendaria, fácil e prático para o dia a dia"
ed7729e6796b85362ae02f41ae06ea03,1,Produto nao chegou 
eaef7f919169425e4108197b3bad8065,5,"o produto superou minha expectativa, chegou antes do prazo, veio sem nenhum defeito, recomendo muito. "
a1c70b0fa5138bdf9bea3d78cabdf659,5,produto de excelente qualidade
91fe2d042bdf1fb8d6f2fc33f209ec04,5,HOUVE UM PROBLEMA COM OS CORREIOS...
688c85d1e56b382a67c05b5807521e92,5,O quadro mais bonito que já vi! Entrega ágil e tudo muito bem embalado...
9c2cd65f37fcbe73d562581e5d53577b,4,"Mochila ""simples"" (com os dois compartimentos padrão) e com visual bacana. Torcendo pra que tenha durabilidade."
8814f631c904625a3d275d23f5e3c45f,1,Comprei mei produto dia 28 e até hoje nao foi entregue 
b37a5129b6b810de3ce444dfd468800a,5,PRODUTO LINDO
7a9d100d2a88bd95c3f8acd4af29d3e8,4,recomendo
d85ce9b0e10e08627fdc72bedcf4cde3,5,"Produto com ótimo acabamento,superou minhas expectativas.Eu recomendo!."
d441b72d920571f8ac2d3c847eee6e47,1,Poren estou aguardando uma resposta sobre a troca do produto o mesmo veio com amaçado e um pequeno aranhado na vidro
ccaa7f476eec8a9922ac7193691d310b,5,"Produto muito Bom,entrega muito rápido e um ótimo atendimento,recomendo. "
fb8704a67f800f55f7ae2d4e85e2782b,5,otima entrega
6d10445e2d4cfc53db33470b19b33ec8,3,Bom
16693a75a341d20873b58f312464e250,1,"Picaretagem, anuncio enganador estou levando ao procon. Descrito como cha verde natural 100 puro e no anuncio diz sem conservantes e corantes. Mas qdo recebi foi como sabor menta e contem conservante"
1b9c491d2bd15c21c2e2cfdda8769335,5,Nao recebi meus produtos ainda
64eb693e04aa8e46522872834d4dbe03,4,"Só que na descrição do produto, consta q vem com 3 baterias, mas veio só uma, o que aconteceu?"
d41b4a82416b8d3138e5b941cb3fa1bc,5,Seriedade e eficiência!!
298359155fc403a1c0f4babf75d157bd,1,Produto com defeito aguardando retorno do vendedor para devolução 
778101005371670bde7d9138e9203140,4,"Ótimo produto, recomendo"
7180bb330cc6209bdf235f7a3a4b01f2,5,Super recomendo! 
dddb05d44cc0328777c8d87c479b3680,5,"recebi o produto em 4 dias, otimo, minha gata adorou, não para de beber agua !"
c25e9bf813225380ada966afae6d6b95,5,Muito satisfeita com a entrega e o produto 
43204c34d259bc75adc3de4d29d26684,5,"a entrega do produto foi rápida , estou muito 
satisfeito com a compra ."
73c0786753e32171d5d1bba1e682b4ba,5,Produto entregue antes da data prevista. Parabéns
d04051e8bfce56a92e0834faa72d7a7a,5,"Encomendei 2 carrinho da mesma loja 
Mais recebi somente um com a nota de dois carrinhos
Estou no aguardo pelo outro produto"
f4f92c0415cf3360dbf1209032bba08d,4,"Produto muito bom, aparentemente a bateria não é tão forte, descarregando rapidamente e comparação com outro note que tenho, fora isso mto bom, rápido e bonito.
"
ccfa6e3822b06cf58321331e07db2a2a,3,As toalhas tem um bom tamanho só não gostei pq são finas ainda não usei mas as lavei pra ver se muda a textura notei que mudou um pouco vamos ver se enxuga 
2cde8acd1930b818b1536ec685a22922,5,chegou em 2 dias
d832359622f08c2364e168e1f01cc6e6,2,"Sim realizei a compra veio um produto, dentro da cx veio a nota dos produtos que comprei, mas recebi só um produto,e nem deram satisfação."
1c2c2ef84bd5a49273a5db738b6bcc7a,5,"Entrega rápida , produto correto nada a reclamar.
Tudo ok."
f2bfe3600bb3d144185db9ec70d8467b,2,"O produto veio com sinais de ferrugem, a bateria não carrega, não há gravação. Solicito a devolução do produto, e o pagamento devolvido."
5e105321549880c6b806ccb3605eb980,5,"Os Patins são mais lindos ainda pessoalmente e dá pra vê que é de ótima qualidade o material, amei! A Loja entregou muito rápido, Parabéns e Obrigada! "
6250a70ada1a0cb3772f99181a27bb51,4,produto entregue ok
2b7dbe9be72b8f9733844c31055c0825,2,"Recebi apenas 1 memória quando deveriam ser duas. Quero devolver o produto, vou comprar de outro lugar q me garanta a entrega das duas juntas."
752b8f7e6ea0235e3f33865ae8c854d8,5,"Envio e confirmação de pagamento forma bem rápidas, por sorte o correio brasileiro tbm foi rápido, então recebi antes do prazo.
Produto certinho, original e espero de dure bastante! Rs"
c676e726f8a14a9527b41b9dc50ca1bc,5,"Satisfeito
"
25f680bf746bec3df11d48318ff015de,5,Produto conforme a descrição
16fda78951899265f9a26ab3c5f17c4c,1,"Comprei e paguei por uma cadeira giratória com braço e recebi uma cadeira sem braço! Quero devolver o produto, não supre a minha necessidade "
8fc8761fcdb6ded41323d2a484136e63,5,A foto da placa com a imagem ao redor dá para entender que era grande
7aa50aad959e4345b45b9732bc346a6e,5,Tudo ok.
e008eec42c3cdeca3e9b47a91fbc848a,5,amei o produto muito lindo
318fcffc93b531c0230bb8c1ebd018c4,4,"otimo
"
9e04fc75cebeb85d63c311105977d2fb,5,Entrega antes do prazo ... tudo em perfeito estado...amei! 
6401cfe160d72392195bd6e311a582cd,2,"A informação de que o produto chegou não procede. A previsão de que seria entregue dia 16/03, porém o produto apesar de já ter a NF emitida não foi para a transportadora.
Aguardo retorno."
bc8e669b7c085a9d09f9c2b94c7693ab,1,Eu comprei vários produtos e até agora tenho recebido td certinho até antes do prazo.
9d1f30c30b178f88dc63a40f36298ee3,5,Satisfação total.. Em preço e qualidade!!
fba464e2b8022e40e3a5e5fdb8e7f2b1,5,"Ficou ótima minha capa, gostei muito e só com vocês que eu consegui encontrar. Parabens e continuem assim."
65aaaecdf5e260dac331f607d272278c,4,"Adorei o produto, estou muito satisfeita, foi entregue antes do prazo!!😉"
19eab825a1c06f76aa724771ac4db143,5,ENTREGOU BEM ANTES DO PRAZO
2b9319f90cac6853394132c982ff27bf,5,"Muito bom, muito confortável para dormir."
6bf618a21a2462c8f05285526a277d36,5,Foi entregue no prazo e muito bem protegido na embalagem 
4452080876f5de5c69e66d6d8b9e10cc,5,Muito Bom
fb7f4f9f554fcd3ae98197ab5e81bb53,5,"Muito boa a loja, entregou muito antes do prazo."
e915c8ca8bc30319411def24bf095819,5,"Produto excelente! Entrega antes do prazo, em perfeitas condições! Lindo! "
d9e223f2fca6aee33e9374cd57b8d220,5,Gostei
4971e25e83d731df760b10a30fc6db6b,5,Estão de parabéns...vou indicar
8c59638b578341d034f1d7ffce0a5575,5,"O produto é de boa qualidade, e foi entregue antes do prazo.
"
74724c047f64b3d301607c9dd8a7c87a,5,Rápido e conforme anúncio
b1df53a4660846754f7bf67df104f6de,3,"é uma ótima opção de compra, porém as ultimas coisas que comprei ainda não chegaram, nesses pontos precisa melhorar, mas, nem todas foram assim "
26466061ecf0630db081aea8581b871b,1,"O produto chegou bem antes do prazo, mas com defeito, veio quebrado o lugar de fazer o encaixar. Muito bonitinha, mas frágil. Tentei realizar a troca pelo site e não consegui. "
4fc44d78867142c627497b60a7e0228a,5,Loja nota 10
973acb049a8228a556877e26fb30c06a,1,Satisfeito
c6ee16bc69a830e4c2e978c559071137,5,Bom
b0a46fa6d7a8afcac44b6e1af2457409,1,"não Recebi meu produto , ninguém entrou em contato comigo para me explicar o porque e quais as providências a serem tomadas, solicito informações urgente"
cb478ef8997c7e80eaf0bae4ccc02a6d,1,"O Produto chegou sem funcionar, com as baterias fora do produto, e pra colocar terei que mandar abrir com uma chave especial, não tenho como usa-lo"
510a5c60f473c07f3cb21d6506c0b4ba,5,"Muito bom, realmente funciona, tirando as dores do corpo."
ff8ac98b246381dba3eb9d51e77faf6c,3,bom produto recomendo a todos
1d643b8cef95dfa4cf580061a62c6075,5,OTIMA NEGOCIACAO TUDO PERFEITO ENTREGA ANTES DO PRAZO 
f86e20fe6ce750c00d7ed08e8c67384f,4,Satisfeita 
eb6ab30cb30bdde1094fc3b0ee26a2d9,5,Muito Bom!
637617b3ffe9e2f7a2411243829226d0,4,produto de qualidade muito bom
7f79833225bf501001f20621188c0849,5,Ótimo produto.
ca263afd88a8a1200605adbd4b63cd7d,1,"Depois de receber o produto avariado e solicitar a troca,começou a enrolação.Tamanha falta de comunicação entre a loja e o fornecedor do produto. Em NENHUM momento houve convergência de informações."
e7dce62b3a446895d10cfb513a4eed68,3,E bom mais não é original e não funciona todos os botões 
56f708dbbcd371c568332d3dc8dd5c09,1,"Recebi meu produto, porém com defeito, ele não funciona, aguardo um contato para resolver meu problema"
62d1fe3b4b56a1fdd8b36c6337feb134,1,"Recebí o produto apesar de ter feito o cancelamento tanto por e-mail quanto pelo site das lannister.com. 
Fiz o cancelamento antes da nota fiscal ser emitida mas não tive sucesso nem retorno."
edb7ff04046ebd1f274c506a91568601,3,"Entrega rápida, só que a lixadeira que me mandaram foi diferente da qual eu comprei e colocaram um bilhete dizendo que o modelo que eles me enviaram era o mais atual.
"
19c4f810dca09d438da021fd6d52839f,5,"Produto de qualidade, entrega antes do prazo. Excelente "
9f59e3048b31d71c3aeec67a15467426,4,entregue dentro do prazo fiquei sastifeita
b3c2fc7374cd5dbb27c84f1a0315594d,5,Tudo ok
18b7eabb777a9afcf244fac3c27f3391,5,Tudo dentro do combinado e do prazo. 
b4892e6954a2c805cd6512033cc048ef,1,"O material chegou usado, somente com o pistão, assento, encosto e os pés. Faltarram os parafusos, o suporte que sustenta o encosto e o manual de instalação, Devido aos fatos, quero trocar a cadeira."
f7dca277a6bb273200598f0e36319d94,2,já passou o prazo de entrega e o produto não chegou.
a08e444c29fa117e22e5408c3ffd6646,4,"recebi rápido,otimo produto,recomendo só achei o frete caro."
b27b73e4dc66dd3733d11cd49b3474be,1,"Produto veio correto, só achei muito pequeno. Não gostei por isso. Mas produto foi entregue no prazo tudo certinho. "
e49d66c37f294666b5c6ef847567226d,5,produto ótimo e no prazo 
9cd4acec394235fdf417882afb629ae6,5,Muito bom!!! Chegou bem antes do tempo previsto!!!
faeccb7dc26c1f48cdfc3881c6644f8b,3,"Primeira vez que compro e o pedido veio certo, funcionando e dentro do prazo."
dc1566d1da1fa9690e49a940769c4f81,1,Nao gostei. Por motivo da demora na entrega e tive que busca no correio
2df8ef770ee7c12291ed7811f4f414c5,5,"Produto ótimo, entrega muito rápida, antes do prazo , na CAIXA!"
615e54068238441742c4daf6a7b4ccff,4,Bom produto
5ddb878dd68b3eac6d0445eeba64d145,5,tudo foi entregue
da2875319484a07f1f78221c26e013c2,4,Recomendo comprar nesta loja. A entrega foi pontual.
5207664bb97d53e5e9cdfd0163380e2f,1,O teclado não foi entregue ainda 
b4876d0dae2cb7cd0b814c6ec0ddb757,5,"Produto chega antes do prazo, tudo certinho!"
4c44ec23a8f0fccb0284605ddb1d1d66,5,entregue antes do prazo muito rapido 
7716937e9e5ce7dbc5b9209c3f30afe1,5,"Produto bom, cumpre o que promete!! Entrega muito rápida!! Recomendo"
e309561688d0e53d29a039914f51190a,3,Quando é comprado por site de terceiro e muito demorado a entrega!
fa4a86f6961b73c40db2f5f3199705ad,5,.
5845efeb1a7164fc3885f465a37ebd46,5,Ótima loja e o brinquedo meu filho adoro 
71b17a1dca06f13bc0c69595e244d3e7,2,O produto não carrega nem com 10% da mesma capacidade que o carregador original
8a1afda75a802a8a5dd950aa81756f49,5,Adorei meu produto tudo em ordem e no tempo certo
6e150190fbe04c642a9cf0b80d83ee16,5,"loja confiável estou satisfeito com a aquisição.
RECOMENDO"
e5e60230ff5dc8932810d73a4ef6417e,1,"Comprei um conjunto de pinças para alongamento de Cílios que me deixou extremamente insatisfeita! Logo que peguei nas mãos vi a péssima qualidade, cheio de defeitos nas pontas das pinças."
06ef029fb5e8d178fae15f909432ccc7,5,"bom, chegou bem embalado"
b701d65353872620da82e696574a589a,5,"Muito bom, o produto chegou antes do previsto, adorei."
520cd2a1b7a654a2ef87cea17588b358,5,Recomendo produto muito bom
e417011226af2bd3a4a21d51b2818e36,5,Produto veio certo como vi na foto e chegou antes do prazo. Gostei bastante!!!
0e36a0363ee90aef2a9aed38aa46a2a2,1,"péssimo produto, não funciona, não tem manual legível."
188c13d1aa80d3a7ffc208eb983bf267,5,Recebi dentro do prazo
bef6f136b891658b2b57851b5afb5c99,5,"Produtos otimos, entrega rápida.
Super recomendo!!!"
b370e2d776f17cc50260493b2ae2d4fb,5,"Ainda não recebi todos os produtos comprados, espero que ainda chegue... Comprei três kits e recebi somente dois."
4f3f48cbedce0c316c688af6fc7e9c56,2,Não recebi ainda meu produto.
7afdc3b6a07730a765885e34841551de,5,Excelente atendimento. 
ba06fd3e802dae04b1a5a02f10d47726,1,Eu comprei um produto e me mandaram outro produto com especificações diferentes.
ae60b17185a7a0d74929448e21803329,4,Chegou antes do prazo previsto. Estou muito satisfeita.
37f61d782089bd338aff5207a31fb933,5,"Entrega super rapida, antes do prazo, a cuba é linda, veio td certinho! Melhor preço ! Recomendo "
5c8b799d9e858d7af25f956df90a88a2,5,"Muito bom

"
f9d9fcf57feb770b0ea568f6a92bb2f2,5,Parabéns produto chegou como o esperado e a entrega super rápida
38ef39ee8ebc5f492b0253bcd1213dcc,5,Sempre compro nas lannister nuca tive nei um problema espero que continui assim amei minha compra
f80a2d6485e38a437fca857efb7b1b66,4,Esse produto foi comprado dia 11/4 até hoje não chegou posso saber porque ja faz um mês e 20 dias que comprei 2 jogos t toalha banhão entrega estava prevista para o dia 24/4 até hoje não chegou posso 
fec086a14f64723dead262e2bfba3284,5,"Adorei o cuidado com a embalagem do produto, demonstrando carinho com o cliente."
922162cabb84e44a2efa143dd96ef464,4,Ainda considero no prazo devido ao feriadão.
bb391ad27dd9d875df8a2be3a7758713,5,Produto entregue antes do prazo. Loja confiável
5379f5de2b072f7848c401ee756d5aba,3,"Estou devolvendo o produto, a cor destoa muito do ambiente em que seria colocado."
ff96ea4ad10c612930198ecb923eb7a9,5,Chegou ant
98b44f8fc418ac64b3d764d949a94cd0,4,"Faltou identificar a voltagem na embalagem, e na nota fiscal, é necessário abrir a embalagem pra ver que existe um selinho, com a voltagem colada no motor. "
6ecf7023e8dd4ec8b08746c35b9fcb60,2,"Na entrega veio faltando os dois assento futon que eu comprei fora do kit.
Ou seja só entregaram os kits. Continuo aguardando o contato de vocês. "
4472eca3b65b1dca5e0d59c0e4e0c6bc,1,Recebi notificação dos Correios que o objeto foi roubado na tentativa de entrega solicitei o cancelamento
c15f5ea47fd3c921cc356e8b581da5ab,4,Sempre comprei e vou continuar comprando
786a873e54be6312936c0be8968237cb,1,Pedi um produto e recebi outro.
aa3d4b2c0fb6da178364768f0d3008f2,5,"Tudo certo, entregue antes do prazo!"
2851b4d871e918b7328baeb639dda2dd,1,"Comprei dois e só chegou um, mandei mensagem e nada de resposta sobre o outro transformador. "
e7c93d513c10924fe1f15a0838e4ce95,2,"a Pelicula chegou quebrada, sem condições de uso"
f81e71dd7c044a9ee7c1d6e37d68d64f,1,O produto me chegou divergindo em relação ao informado no site sobre o funcionamento do mesmo. Falta o botão redutor de velocidade
f50852b20857fd7ff56126315745e45a,1,O produto e um abridor que simplesmente nao abre! Pasmem! Eu coloquei na parede e depois fomos tentar abrir uma garrafa e a tampa da garrafa simplesmente nao cabia no vão do produto!!! Absurdo!
9eedaa8643ebca26e894f58017d00970,5,Interesse em agradar o cliente e ótima mercadoria
c462a724e0a22bbc88bdecbed3ca72c4,1,Nao recebi o produto
9189b5135ba86608fe0536717bbdecd7,5,Ótima loja produto bom entrega correta.
84738ae25273a6a32bc43d0a0156b570,5,E BONITO!
cb40a144b2a39d4d5111f04b9a57ca92,1,Até o momento ninguém retornou minha solicitação de reembolso pois a película veio quebrada !!!
279e00e0fbb287131056b0612f84ab6d,3,"a entrega estava prevista para 29/08 porem ate 31/08 não chego,mais creio que próxima semana chegue,ficarei no aguardo depois avalio mais."
ce4c70f737d1a9edba23290f6031d076,5,Eu recomendo esse parceiro entrega no prazo e produto muito bom ja estamos usando .Produto de confiança original preço muito bom.
dfac3f1dc24186a8287f0a64c7b9f2a8,3,"Gostei porém achei q a peça menor ficaria encaixada do cel , mas ela solta com muita facilidade !"
87fbaf80a5baf8a4b61821115117f999,4,Demorou para chegar 
7eadf6b27280d4bfed6c3e1781b11247,3,achei muito pequena...pelas medidas da especificação imaginei outro tipo de bolsa...
6c611d177ef47b4d67080071684f3da3,5,"O produto que adquiri e de excelente qualidade, veio muito bem embalado, entrega foi bem antes do prazo. Gostei muito. "
34f3cd394e3eb4075ed95224164e017c,4,"O vendedor entrou em contato informando que não possuía o produto da compra, diante disso foi escolhido outro no lugar."
fbc12089bbd03e3a825625899c8c8f92,5,"No anúncio informa ser uma toalha de veludo, mas na real tem textura de uma toalha de banho de baixa qualidade, porém ela atende para a jogatina do poker; poderia ser melhor para o preço que é cobrado"
6cc170c0199d6d09ed3ae398bbfe01af,5,Chegou tudo certo um ótimo trabalho 
4c77961d5a6909826862fe6d8881f1b3,4,prazo muito longo de entrega
8e174b9cd64ee2b9237c3f62c3001203,5,Ótimo 
91d38275ca75e585338637cc73deeec1,5,Obrigada pelo excelente atendimento e seriedade
a3e9c86c68a63188c0f9e47c68d6ceac,4,"Chegou até antes do previsto , só não gostei pq a peça parecia maior no anúncio."
8b72430bb2678c2def7327ce1217b2b4,5,"Preço bom, descrição do produto muito bom e entregou antes do prazo."
631d1fbe8db293dd7ad93b6cdae940f6,2,"Boa tarde, recebi o produto não compatível com o apresentado na foto e nem compatível com o valor... Desejo efetuar troca"
aa9247a7a8a840b9bc4a0755c1c8485e,2,"Não recebi os 02 travesseiros que comprei, paguei por 02, porém só recebi 01 unidade do produto.

Quero o segundo travesseiro ou o meu dinheiro de volta."
48c8c4c032915f7f1d6c34979e7f703e,5,Compra efetuada sem problemas. Entregue no prazo e em perfeitas condições.
a4680fb98fd4f2ef703c815a43e4811f,5,"Era o que esperava, portanto gostei muito! Super indico! Chegou bem rápido. "
647255bbedcdf748e7496180374b0dfe,5,bom produto 
cb92b276a7de36c49df850016137384e,5,"Muito bom o produto, se comprou o produto certo, é excelente."
20406ee2d530e69d8cbbb87409cc609f,1,A cor dos produtos entregues não conferem com o meu pedido. A cor das mantas pedidas foi a cor tabaco. Mantas entregues na cor cinza
6c84c7c7fe25c0f6f1cd09e00e70585d,1,Estou preocupada pois chegou apenas um dos dois kits que comprei gostaria de mais informações.
c19151387b76297886c53149367cac4d,2,"Comprei duas luminárias, veio cada uma numa caixa escrito ""frágil"". Uma a caixa amassou mas a luminária tava certinho, então tudo ótimo. Mas a outra a luminária estava quebrada!!!!"
95f55726bc4e323e44e57778ca84c0b5,5,Obrigado pelo produto minha mãe gostou MT 
847ddabc9110745bba147aa06bd1865a,5,"Excelente produto, bem acondicionado e chegou antes do prazo, recomendo a todos."
fbf5670723916ebf3bd62b1e33ed3ea6,5,"Recomendo pelo produto e pelo cumprimento do prazo de entrega. Inclusive chega antes do prazo! Parabéns, Equipe do baratheon!"
fffe18544ffabc95dfada21779c9644f,5,Recebi o produto antes do prazo e corretamente.
bb7cf7d6dbc99d0fd7bf5c103862d714,4,"atendeu as minhas necessidades gostei muito 


 "
5c36bfa841c242e151f81825303d9591,4,Excelente.
9a7e2fda18922ba60aba4f140aead4dd,1," Produto indisponível após aprovação da compra não recomendaria parceiro, fiquei muito insatisfeita."
4d5e5391b853a3490c37d35e1c8c2c16,5,Muito satisfeito 
0191bbb5166d4b9a68df11797d5acfa9,5,Recebi o patines em perfeitas condições bem antes do prazo dado pela loja.
ca7a8803c5feb9da44e133b9f9626dc3,5,"Apenas deixa a desejar o correio, pq na falta de alguém em casa para receber não deixaram aviso da tentativa."
9f0f2a19e1bd7373ab446e804e5c4d3e,4,Entrega rápida 
b997ce40f469fbcd2e163e6a2df04de8,1,"não recebi o produto, não tenho o que avaliar."
ffe5736050c2890fa51a28942820258a,1,A cadeira tem uma das pernas menor que as outras. 
fe07292e1a88c0c8b22fc45b58da8110,5,muito obrigada pelo atendimento
c8ea1ac95f4f994f94fb57e99dcca985,5,"Amei o produto, material bom. Ótimo vendedor, atencioso e esclarecido. Recomendo com certeza!"
d41cca426db55a5cffe764e4ebfc5527,5,Amei a pulseira 😍
779b6f84b404177ab8f8f5cfd0137216,1,estou tentando trocar este produto a qualidade é péssima..o kit segurança é para 14 anos..e indica que é infantil..meus filhos tem 6 anos..a estampa veio diferente do que mostra a imagem.
f5612a72c48893e663d7f53ed8474dac,4,Recomendo muito bom
dbc1c19f8bd4df6a9271d408ce48c776,3,"Produto bonito. Tecido não é muito bom e veio rasgado em uma parte da costura, mas de um modo geral está ok com o preço. "
3054c6a8e45b740723ec8a7145d867b7,1,nao recebido
fc3d87913825143fa41c48e40267c47a,4,"Comprei 2 itens da mesma loja, recebi apenas 1 e foi cobrado 2 fretes"
3528ffd028404de1b01011b8c799bd6a,1,"Fizeram contato comigo, mas não teve solução. Foi postado mas não chegou e não mandaram outro..."
6335afd8e6b7eb0ebc8bb71ea0008f6f,4,otimo
1c6f522187684a43d8e63af5fa10ef9d,5,ótimo vendedor
4fbef147dd3264b3b8764ea9ecdc462f,5,Super recomendo!!!!!
f59496f70e2c30c7d588903a7df7a768,4,"Não dei 5 estrelas, porque o produto ainda não foi instalado e não usei.
Porém a responsabilidade com o cliente, nota 10.
O produto chegou super rápido.

"
20f7896699fcfe24f3b5b2ae54899d2a,5,Gostei. Chegou rápido. Ótimo produto...
6334bc047d9d52c079c55aa36e1ea593,4,Bom
5c6d4d0bd50fd99821e4005e6b9cfccd,5,Adore ! muito bonita e muito fácil de montar
c48b937c24e7b161a3685f1a8bc963b7,1,"Uma das peças que comprei não veio,veio a caixinha vazia,mas a outra veio certo."
c9cf685a5970016a369f50c8f42e87b9,3,"cortina boa, de longe parece um tecido, mais ela é de plastico, só não pode ficar perto do fogão ou de algo que esquente muito.recomendo"
5355341d3b3fe35edbd80e7c7898551f,5,Excelente produto.
28f12a3e5117f5e70bbdb45be9188639,1,"ainda nao recebi o produto, apesar de ja ter passado do tempo previsto de entrega."
887c6b210d8a2d3a1158dfaaec74e786,1,Ainda no aguardo da entrega do produto
fcc1d095fad4806c94b96c7bbe51188d,1,Comprei 10 e recebi somente 5. 
ff3d961f941d0784936dbe5da739575e,3,Queria q essas ecomedas fosse entregue na data certa até agora n recebi meu produto 
b5a7a136bcc27a066780c0aa9b30d698,4,. Recomendo produto com qualidade prazo de entrega ótimo.
b9581bf1b646f4fc021b131e1ca4d034,2,o controle remoto nao funciona e ai.recomendo a loja se resolver meu problema ou o controle e so enganaçao mesmo.
0a33a983476b5e9f23c0fc9f95c9682f,5,Muito satisfeita
a96843a8dacaebe8ab691a745032daf5,5,Sim
fef33d02a77400304a29dc5bbfe6bc4b,1,"produto não foi entregue, aguardando retorno"
559f0bbfa2518e102877dcb7f65735ef,5,"Recomendo! A compra é prática, a entrega é realizada no prazo e o produto é exatamente o que foi escolhido."
f087f83b6e2db9f35f412e6ce337a35f,1,"Estou totalmente insatisfeito com a compra do produto que ainda não chegou!
Já paguei a primeira prestação do relógio, estou quase pagando a segunda, sem ter o produto! "
03c8468d3001db38cadd59ac670341cc,4,Chegou antes do prazo e o produto e muito bom!
a5002a450fa93774a5c3f26f67889bf9,5,"Otimo, entrega rapida, qualidade do produto tbm , indico produto e a loja "
7d2260eb32d8ffa02b4f4d6cad00d3e9,5,Me entregaram antes da data prevista são ótimos 
97fa69d1dadf68e14380efff921e2f08,4,"Boa venda e veio direitinho, antes do prazo, mas bem caro. "
28889b0ebcf51e11d33d3b8913ec4780,1,Gostaria que fosse comprido o combinado !!!!
5e5e7f7a2ede19230d510a4319015e48,4,As lojas foi como sempre otima so que pra minha 📺 nao muito pois nao conseguir resolver o problema da Internet que nao pegou mais enfim as lojas lannister nota 10 
d0e36957b6d2a04cc21ba07f7bbad90a,2,Pelo o preço sabia que não era de muita qualidade mas resolvi assumir o risco... Produto razoável
27b01bbc397d9282e115008e0d914f2c,3,"O papel que queria deveria ser compativel para RG, PASSAPORT e outros documento oficias, . por isso a insatisfação. "
0c02a4cb5207e682d63a1343cbddd13b,2,A transportadora que a loja escolheu é muito incompetente ainda não entregou o produto
9d33c379ff2539cb31da19fefc2c1d23,3,"Produto não foi entregue conforme anunciado, já foi comunicado as Lojas lannister por e-mail, estou no aguardo da solução da não conformidade."
6c903ab037ef7aebdda6d9a9aa9d6851,1,Meu relógio veio funcionando sem travar e faltou uma caixinha pra mas segurança. 
04396584556ebf06343678f29cb10832,5,"Eu sempre compro nas lojas lannister, sempre me oferecem outras lojas para comprar, e as vezes recebo até mais descontos. "
6f433e1b5764eb255869aedbee1b9d72,5,gostei
80b0f4fc350532f6e0ce9aa81ccde91c,1,"realizei a compra, e não entregara!!! estou cancelando e espero ser reembolsada."
ad5e99a57ab431d66728520491ed659d,3,poderia colocar mais essência no perfume.Achei fraco. O outro contratipo do SI (OUI da Linn Young é bem mais concentrado e dura muito.
f7989b055ad44545882357110ce31a88,4,Apesar de ter recebido o produto correto as características e foto do site nao mostram claramente o produto. 
c7e061193b749f7a762209326b964dc4,5,"Gostei de comprar nas lannister, os tramites no APP atualizam dentro dos prazos.O Produto chegou bem antes do prazo estimado.



recomendo comprar na loja virtual, bem seguro."
a65d4ac927fef29da1b58e60ebdbb1d7,5,"Tudo dentro do esperado, a não ser o correio que trouxe a embalagem parecendo estar atropelado por um trem, tive de pessar os tres produtos pra ver se tinha perda, pois estava vazando."
0e75e6ce3e632eb1473af3854f583029,5,"Produto conforme anunciado, de boa qualidade"
0ba66e23f27848fd3bbff7f24632b0b1,5,"Achei lindo o espelho
Recomendo a loja
Pois chegou antes do prazo
"
531327b704efe1a9d929abf11f2327f3,5,otimo
0a84fbd88ba3278bbb66308e79b2f416,4,"Tanto na entrega, como no produto, recomendo a loja, pois atenderam e superaram todas as expectativas em todos os quesitos."
47526268d1ca9101d88afed0fb430ed3,4,"Achei difícil de montar por q tem q desmontar pra colocar a lâmpada 
Mais o produto é lindo"
6d03ab0713a35b9475f6c5ed0d989976,3,"ENTREGOU FORA DO PRAZO, E O PRODUTO VEIO AMASSADO"
5596ba1b51a8d6801a60712a250471a8,1,"Ao colocar a película, as laterais ficaram sem a proteção 
pergunta : a película foi embalada incorretamente (apesar de constar como xperia xz), ou a película é deste modo mesmo (menor que a tela) 
"
8bf374450911ac76af4ba0a4f1233d0e,3,"Na descrição do produto conta que o mesmo vem com esses (Tipos De Plug: 3.5 Mm + Usb), mas não veio com plug USB. "
5c23f0b32904be1b015b14086f097dfd,5,"A loja entregou o produto com coesão, dentro do prazo estipulado e com embalagem em bom estado. Recomendo."
a7a9b0f583c7121452bf658dafcbbc8f,1,To esperando até agora nunca recebi nenhum relógio eu comprei não recomendado essa loja
7171245263ae4ceed011a77aed7d612d,5,Peguei a encomenda no correio.
7a82d6437abb93a8fb527f64e86cd407,5,"Negociação concluída com sucesso, tudo ok!"
460c774494e4c1e4a5a4c6f05f29e2c5,5,Tudo certo 
54f8cc54ce619e267135641ade8c363e,5,"Recomendo sim essa loja, veio td corretamente até td que comprei aqui, pois a concorrente de vcs pisaram na bola e não compro mais nela..."
